699,Australia,Cleveland,-27.5333333,153.2666626,1,克利夫兰
700,Australia,Bongaree,-27.0797222,153.1586151,1,邦加里
701,Australia,Raymond Terrace,-32.75,151.75,7,雷蒙德台
702,Australia,Bacchus Marsh,-37.6833333,144.4499969,129,巴克斯沼泽
703,Australia,Broome,-17.9666667,122.2333298,0,布鲁姆
704,Australia,Moe,-38.1666667,146.2666626,150,教育部
705,Australia,Sale,-38.1,147.0666656,37,出售
706,Australia,Horsham,-36.7166667,142.1999969,116,霍沙姆
707,Australia,Warwick,-28.2333333,152.0166626,555,沃里克
283,United States,New York City,40.7142691,-74.0059738,2,纽约市
284,United States,Los Angeles,34.0522342,-118.2436829,115,洛杉矶
285,United States,Chicago,41.850033,-87.6500549,181,芝加哥
286,United States,Houston,29.7632836,-95.3632736,15,休斯敦
287,United States,Philadelphia,39.952335,-75.1637878,8,费城
288,United States,Phoenix,33.4483771,-112.0740356,0,凤凰
289,United States,San Antonio,29.4241219,-98.4936295,196,圣安东尼奥
290,United States,San Diego,32.7153292,-117.1572571,26,圣迭戈
291,United States,Dallas,32.7830556,-96.8066635,137,达拉斯
292,United States,Detroit,42.331427,-83.0457535,181,底特律
293,United States,San Jose,37.3393857,-121.8949585,24,圣何塞
294,United States,Jacksonville,30.3321838,-81.6556473,7,杰克逊维尔
295,United States,Indianapolis,39.7683765,-86.1580429,222,印第安纳波利斯
296,United States,Columbus,39.9611755,-82.9987946,237,哥伦布
297,United States,San Francisco,37.7749295,-122.4194183,60,旧金山
298,United States,Austin,30.267153,-97.7430573,163,奥斯丁
299,United States,Memphis,35.1495343,-90.0489807,75,孟菲斯
300,United States,New South Memphis,35.0867579,-90.0567551,74,新南孟菲斯
301,United States,Fort Worth,32.725409,-97.3208466,199,沃思堡
302,United States,Baltimore,39.2903848,-76.6121902,2,巴尔的摩
303,United States,Charlotte,35.2270869,-80.8431244,229,夏洛特
304,United States,Boston,42.3584308,-71.0597763,11,波士顿
305,United States,Milwaukee,43.0389025,-87.9064713,195,密尔沃基
306,United States,South Boston,42.3334312,-71.0494919,10,南波士顿
307,United States,Seattle,47.6062095,-122.3320694,60,西雅图
308,United States,El Paso,31.7587198,-106.4869308,1147,埃尔帕索
309,United States,Denver,39.7391536,-104.9847031,1598,丹佛
310,United States,Washington,38.8951118,-77.0363693,11,华盛顿
311,United States,Portland,45.5234515,-122.6762085,61,波特兰
312,United States,Oklahoma City,35.4675602,-97.5164261,364,俄克拉荷马城
313,United States,Nashville,36.1658899,-86.7844467,151,纳什维尔
314,United States,Tucson,32.2217429,-110.9264755,751,图森
315,United States,Albuquerque,35.0844909,-106.6511383,1510,阿尔伯克基
316,United States,New Orleans,29.9546482,-90.0750732,0,新奥尔良
317,United States,Long Beach,33.7669623,-118.1892319,1,长滩
318,United States,Las Vegas,36.1749705,-115.1372223,609,拉斯维加斯
319,United States,Sacramento,38.5815719,-121.4944,5,萨克拉门托
320,United States,Fresno,36.7477272,-119.7723694,91,弗雷斯诺
321,United States,Cleveland,41.4994954,-81.6954117,185,克利夫兰
322,United States,North Kansas City,39.130004,-94.5621796,223,北堪萨斯城
323,United States,Kansas City,39.0997266,-94.5785675,271,堪萨斯城
324,United States,Virginia Beach,36.8529263,-75.9779816,3,弗吉尼亚海滩
325,United States,Atlanta,33.7489954,-84.3879852,305,亚特兰大
326,United States,Oakland,37.8043722,-122.2708054,0,奥克兰
327,United States,Mesa,33.4222685,-111.8226395,386,桌子山
328,United States,Tulsa,36.1539816,-95.992775,213,塔尔萨市
329,United States,Omaha,41.2586096,-95.9377899,0,奥马哈
330,United States,Miami,25.7742658,-80.1936569,2,迈阿密
331,United States,Honolulu,21.3069444,-157.8583374,0,檀香山
332,United States,Minneapolis,44.9799654,-93.2638397,259,明尼阿波利斯
333,United States,Colorado Springs,38.8338816,-104.8213654,1829,科罗拉多泉
334,United States,Wichita,37.6922361,-97.3375473,402,威奇托
335,United States,Santa Ana,33.7455731,-117.867836,30,圣安娜
336,United States,West Raleigh,35.7868182,-78.6638947,122,西罗利
337,United States,Arlington,32.735687,-97.1080627,184,阿灵顿
338,United States,Anaheim,33.8352932,-117.914505,40,阿纳海姆
339,United States,Tampa,27.9475216,-82.4584274,1,坦帕
340,United States,Saint Louis,38.6272733,-90.1978912,135,圣路易斯
341,United States,Pittsburgh,40.4406248,-79.9958878,235,匹兹堡
342,United States,Toledo,41.6639383,-83.5552139,191,托莱多
343,United States,Cincinnati,39.1620036,-84.4568863,203,辛辛那提
344,United States,Riverside,33.9533487,-117.3961563,262,河边
345,United States,Bakersfield,35.3732921,-119.0187149,122,贝克斯菲尔德
346,United States,Stockton,37.9577016,-121.2907791,4,斯托克顿
347,United States,Newark,40.735657,-74.1723633,16,纽瓦克
348,United States,Buffalo,42.8864468,-78.8783722,183,水牛
349,United States,Corpus Christi,27.8005828,-97.3963776,6,科珀斯克里斯蒂
350,United States,Aurora,39.7294319,-104.8319168,1647,极光
351,United States,Raleigh,35.772096,-78.6386108,91,罗利
352,United States,Saint Paul,44.9444101,-93.093277,235,圣保罗
353,United States,Lexington-Fayette,38.0497996,-84.4585495,312,列克星敦·费耶特
354,United States,Anchorage,61.2180556,-149.9002838,0,安克雷奇
355,United States,Plano,33.0198431,-96.6988831,200,普拉诺
356,United States,Saint Petersburg,27.7708606,-82.6792679,14,圣彼得堡
357,United States,Louisville,38.2542376,-85.759407,128,路易斯维尔
358,United States,Lincoln,40.8000011,-96.6669617,382,林肯
359,United States,Glendale,33.5386523,-112.1859894,336,格伦代尔
360,United States,Henderson,36.0396988,-114.9819336,580,亨德森
361,United States,Jersey City,40.7281575,-74.0776443,14,泽西市
362,United States,Norfolk,36.8468146,-76.2852173,3,诺福克
363,United States,Chandler,33.3061605,-111.8412476,380,经销商
364,United States,Greensboro,36.0726355,-79.7919769,244,格林斯波罗
365,United States,Birmingham,33.5206608,-86.8024902,173,伯明翰
366,United States,Fort Wayne,41.1306041,-85.1288605,243,韦恩堡
367,United States,Lexington,37.9886892,-84.4777145,298,列克星敦
368,United States,Hialeah,25.8575963,-80.2781067,2,海利亚
369,United States,Madison,43.0730517,-89.4012299,270,麦迪逊
370,United States,Baton Rouge,30.4507462,-91.1545486,0,巴吞鲁日
371,United States,Garland,32.912624,-96.6388855,165,花环
372,United States,Modesto,37.6390972,-120.9968796,12,莫德斯托
373,United States,Paradise,36.0971945,-115.1466675,626,天堂
374,United States,Chula Vista,32.6400541,-117.084198,23,丘拉维斯塔酒店
375,United States,Lubbock,33.5778631,-101.8551636,976,卢伯克
376,United States,Rochester,43.1547845,-77.6155548,155,罗切斯特
377,United States,Laredo,27.506407,-99.5075455,115,拉雷多
378,United States,Akron,41.0814447,-81.5190048,290,阿克伦
379,United States,Orlando,28.5383355,-81.3792343,34,奥兰多
380,United States,Durham,35.9940329,-78.8986206,122,达勒姆
381,United States,North Glendale,34.1605626,-118.2645187,174,北格伦代尔
382,United States,Scottsdale,33.5092103,-111.8990326,386,斯科茨代尔
1465,Brazil,Sao Paulo,-23.5475,-46.6361122,631,圣保罗
1466,Brazil,Rio de Janeiro,-22.9027778,-43.2075005,19,里约热内卢
1467,Brazil,Salvador,-12.9711111,-38.5108337,1,萨尔瓦多
1468,Brazil,Fortaleza,-3.7172222,-38.5430565,1,福塔莱萨
1469,Brazil,Belo Horizonte,-19.9208333,-43.9377785,877,贝洛奥里藏特
1470,Brazil,Brasilia,-15.77972,-47.9297218,1092,巴西利亚
1471,Brazil,Curitiba,-25.4277778,-49.273056,913,库里蒂巴
1472,Brazil,Manaus,-3.1019444,-60.0250015,37,马瑙斯
1473,Brazil,Recife,-8.0538889,-34.8811111,1,累西腓
1474,Brazil,Belem,-1.4558333,-48.5044441,1,贝伦
1475,Brazil,Porto Alegre,-30.0330556,-51.2299995,1,阿雷格里港
1476,Brazil,Goiania,-16.6786111,-49.2538872,790,戈亚尼亚
1477,Brazil,Guarulhos,-23.4627778,-46.5333328,704,瓜鲁霍斯
1478,Brazil,Campinas,-22.9055556,-47.060833,670,坎皮纳斯
1479,Brazil,Nova Iguacu,-22.7591667,-43.4511108,154,新伊瓜库酒店
1480,Brazil,Maceio,-9.6658333,-35.7352791,1,马塞奥
1481,Brazil,Sao Luis,-2.5297222,-44.3027763,1,圣路易斯
1482,Brazil,Duque de Caxias,-22.7855556,-43.3116684,7,卡西亚斯公爵酒店
1483,Brazil,Natal,-5.795,-35.209446,2,出生的
1484,Brazil,Teresina,-5.0891667,-42.8019447,58,特蕾西娜
1485,Brazil,Sao Bernardo do Campo,-23.6938889,-46.5649986,760,圣伯纳多坎波
1486,Brazil,Campo Grande,-20.4427778,-54.646389,602,坎波格兰德酒店
1487,Brazil,Jaboatao,-8.1802778,-35.0013885,62,贾博塔奥
1488,Brazil,Osasco,-23.5325,-46.7916679,633,奥萨斯科
1489,Brazil,Santo Andre,-23.6638889,-46.5383339,765,圣安德烈
1490,Brazil,Joao Pessoa,-7.115,-34.8630562,3,若奥·佩索阿
1491,Brazil,Jaboatao dos Guararapes,-8.1127778,-35.0147209,12,瓜拉帕斯酒店
1492,Brazil,Contagem,-19.9316667,-44.0536118,878,继续
1493,Brazil,Sao Jose dos Campos,-23.1794444,-45.8869438,572,圣何塞多斯坎波斯酒店
1494,Brazil,Uberlandia,-18.9186111,-48.2772217,690,尤伯兰迪亚
1495,Brazil,Sorocaba,-23.5016667,-47.4580574,601,索罗卡巴
1496,Brazil,Ribeirao Preto,-21.1775,-47.810276,593,里贝拉奥普雷托
1497,Brazil,Cuiaba,-15.5961111,-56.0966682,173,库亚巴
1498,Brazil,Aracaju,-10.9111111,-37.0716667,5,阿拉卡朱
1499,Brazil,Feira de Santana,-12.2666667,-38.9666672,166,费拉德桑塔纳
1500,Brazil,Londrina,-23.3102778,-51.1627769,563,隆德里纳
1501,Brazil,Juiz de Fora,-21.7641667,-43.3502769,678,论坛论坛
1502,Brazil,Belford Roxo,-22.7641667,-43.3994446,26,贝尔福德罗索酒店
1503,Brazil,Joinville,-26.3044444,-48.8455544,167,乔维尔
1504,Brazil,Niteroi,-22.8833333,-43.103611,8,尼特罗伊
1505,Brazil,Sao Joao de Meriti,-22.8038889,-43.3722229,27,圣约奥德梅里蒂酒店
1506,Brazil,Ananindeua,-1.3655556,-48.3722229,12,阿纳尼迪欧
1507,Brazil,Florianopolis,-27.5966667,-48.5491676,149,弗洛里亚诺波利斯
1508,Brazil,Santos,-23.9608333,-46.3336105,2,桑托斯
1509,Brazil,Ribeirao das Neves,-19.7669444,-44.0866661,905,里贝拉奥达斯内维斯酒店
1510,Brazil,Vila Velha,-20.3297222,-40.2924995,1,维拉维拉维拉酒店
1511,Brazil,Serra,-20.1286111,-40.3077774,70,塞拉
1512,Brazil,Diadema,-23.6861111,-46.622776,723,迪亚德马
1513,Brazil,Campos,-21.75,-41.2999992,1,坎波斯
1514,Brazil,Maua,-23.6677778,-46.4613876,763,毛亚
1515,Brazil,Betim,-19.9677778,-44.1983337,800,贝蒂姆
1516,Brazil,Caxias do Sul,-29.1680556,-51.1794434,737,南卡克西斯酒店
1517,Brazil,Sao Jose do Rio Preto,-20.8197222,-49.3794441,457,圣何塞里约普雷托酒店
1518,Brazil,Olinda,-8.0088889,-34.855278,2,奥林达
1519,Brazil,Carapicuiba,-23.5225,-46.835556,630,卡拉皮库巴
1520,Brazil,Campina Grande,-7.2305556,-35.8811111,445,坎皮纳格兰德酒店
1521,Brazil,Piracicaba,-22.7252778,-47.6491661,532,皮拉西卡巴
1522,Brazil,Macapa,0.0388889,-51.0663872,1,马卡帕
1523,Brazil,Itaquaquecetuba,-23.4861111,-46.3483315,674,伊塔奎塞图巴
1524,Brazil,Bauru,-22.3147222,-49.0605545,534,鲍鲁
1525,Brazil,Montes Claros,-16.735,-43.8616676,750,蒙特斯克拉罗斯酒店
1526,Brazil,Canoas,-29.9177778,-51.1836128,19,独木舟
1527,Brazil,Moji das Cruzes,-23.5227778,-46.1883316,710,莫吉达斯克鲁兹酒店
1528,Brazil,Sao Vicente,-23.9630556,-46.3919449,1,圣文森特
1529,Brazil,Jundiai,-23.1863889,-46.8841667,1006,容迪亚伊
1530,Brazil,Pelotas,-31.7719444,-52.3424988,7,佩洛塔斯
1531,Brazil,Anapolis,-16.3266667,-48.9527779,917,阿纳波利斯
1532,Brazil,Vitoria,-20.3194444,-40.3377762,12,维多利亚
1533,Brazil,Maringa,-23.4252778,-51.9386101,444,马林加
1534,Brazil,Guaruja,-23.9930556,-46.2563896,1,瓜鲁雅
1535,Brazil,Porto Velho,-8.7619444,-63.9038887,86,维略港
1536,Brazil,Franca,-20.5386111,-47.4008331,920,弗朗卡
1537,Brazil,Blumenau,-26.9194444,-49.0661125,136,布鲁梅诺
1538,Brazil,Foz do Iguacu,-25.5477778,-54.5880547,174,伊瓜库酒店
1539,Brazil,Ponta Grossa,-25.095,-50.1619453,913,格罗萨桥
1540,Brazil,Paulista,-7.9408333,-34.8730545,23,保利斯塔
1541,Brazil,Limeira,-22.5647222,-47.4016685,610,利梅拉
1542,Brazil,Viamao,-30.0811111,-51.0233345,51,维亚芒
1543,Brazil,Suzano,-23.5425,-46.310833,704,苏扎诺
1544,Brazil,Caucaia,-3.7361111,-38.6530571,20,高加索
1545,Brazil,Petropolis,-22.505,-43.1786118,883,彼得罗波利斯
1546,Brazil,Uberaba,-19.7483333,-47.9319458,750,尤伯拉巴
1547,Brazil,Rio Branco,-9.9747222,-67.8099976,157,里奥布兰科
1548,Brazil,Cascavel,-24.9558333,-53.4552765,647,卡斯卡维尔
1549,Brazil,Novo Hamburgo,-29.6783333,-51.1305542,97,诺沃汉堡酒店
1550,Brazil,Vitoria da Conquista,-14.8661111,-40.8394432,947,征服维多利亚酒店
1551,Brazil,Barueri,-23.5105556,-46.8761101,647,巴卢韦利
1552,Brazil,Taubate,-23.0263889,-45.5552788,578,陶巴特
1553,Brazil,Governador Valadares,-18.8511111,-41.9494438,132,瓦拉代尔总督
1554,Brazil,Praia Grande,-24.0058333,-46.4027786,8,普拉亚格兰德酒店
1555,Brazil,Varzea Grande,-15.6466667,-56.1324997,142,瓦尔泽亚大酒店
1556,Brazil,Volta Redonda,-22.5230556,-44.1041679,279,沃尔塔·雷东达
1557,Brazil,Santa Maria,-29.6841667,-53.8069458,136,圣玛丽亚
1558,Brazil,Santa Luzia,-19.7697222,-43.851387,807,圣卢西亚
1559,Brazil,Gravatai,-29.9444444,-50.9919434,75,格拉瓦塔伊
1560,Brazil,Caruaru,-8.2833333,-35.9761124,494,卡鲁鲁
1561,Brazil,Boa Vista,2.8197222,-60.6733322,76,博阿维斯塔酒店
1562,Brazil,Ipatinga,-19.4683333,-42.5366669,213,伊帕廷加
1563,Brazil,Sumare,-22.8219444,-47.2669449,610,苏马雷
1564,Brazil,Juazeiro do Norte,-7.2130556,-39.3152771,590,北胡塞罗酒店
1565,United Kingdom,London,51.5084153,-0.1255327,21,伦敦
1566,United Kingdom,Birmingham,52.4666667,-1.9166667,140,伯明翰
1567,United Kingdom,Glasgow,55.8333333,-4.25,66,格拉斯哥
1568,United Kingdom,Liverpool,53.4166667,-3,6,利物浦
1569,United Kingdom,Leeds,53.7964813,-1.5478492,67,利兹
1570,United Kingdom,Sheffield,53.38297,-1.4659023,76,谢菲尔德
1571,United Kingdom,Edinburgh,55.95,-3.2,32,爱丁堡
1572,United Kingdom,Bristol,51.45,-2.5833333,47,布里斯托尔
1573,United Kingdom,Manchester,53.4809464,-2.2374344,60,曼彻斯特
1574,United Kingdom,Leicester,52.6333333,-1.1333333,76,莱斯特
1575,United Kingdom,Coventry,52.4065556,-1.5121651,76,考文垂
1576,United Kingdom,Kingston upon Hull,53.7445995,-0.3352547,1,赫尔河畔的金斯敦
1577,United Kingdom,Cardiff,51.48,-3.1800001,6,加的夫
1578,United Kingdom,Bradford,53.7833333,-1.75,152,布拉德福德
1579,United Kingdom,Belfast,54.5833333,-5.9333334,9,贝尔法斯特
1580,United Kingdom,Stoke-on-Trent,53,-2.1833334,132,特伦特斯托克
1581,United Kingdom,Wolverhampton,52.5833333,-2.1333332,152,伍尔弗汉普顿
1582,United Kingdom,Plymouth,50.3715254,-4.1430473,10,普利茅斯
1583,United Kingdom,Nottingham,52.9536023,-1.1504745,61,诺丁汉
1584,United Kingdom,Southampton,50.9,-1.4,0,南安普顿
1585,United Kingdom,Reading,51.4333333,-1,51,阅读
1586,United Kingdom,Derby,52.9333333,-1.5,67,德比
1587,United Kingdom,Dudley,52.5,-2.0833333,152,达德利
1588,United Kingdom,Northampton,52.25,-0.8833333,80,北安普敦
1589,United Kingdom,Portsmouth,50.8090806,-1.0714245,1,朴茨茅斯
1590,United Kingdom,Luton,51.8833333,-0.4166667,130,卢顿
1591,United Kingdom,Newcastle upon Tyne,54.9732787,-1.6139603,20,纽卡斯尔
1592,United Kingdom,Preston,53.7666667,-2.7166667,26,普雷斯顿
1593,United Kingdom,Milton Keynes,52.0417219,-0.755825,78,米尔顿·凯恩斯
1594,United Kingdom,Aberdeen,57.1333333,-2.0999999,36,香港仔
1595,United Kingdom,Sunderland,54.9046457,-1.3822174,9,桑德兰
1596,United Kingdom,Norwich,52.6278273,1.2983394,9,诺里奇
1597,United Kingdom,Walsall,52.6,-2,142,沃尔索尔
1598,United Kingdom,Swansea,51.6207877,-3.9432335,1,斯旺西
1599,United Kingdom,Bournemouth,50.7166667,-1.8833333,1,伯恩茅斯
1600,United Kingdom,Southend-on-Sea,51.5378207,0.7143259,1,海上南端
1601,United Kingdom,Swindon,51.5166667,-1.7833333,153,斯温顿
1602,United Kingdom,Oxford,51.752221,-1.2559605,66,牛津
1603,United Kingdom,Dundee,56.5,-2.9666667,76,邓迪
1604,United Kingdom,Poole,50.7166667,-2,1,普尔
1605,United Kingdom,Huddersfield,53.65,-1.7833333,84,哈德斯菲尔德
1606,United Kingdom,York,53.9666667,-1.0833333,14,约克
1607,United Kingdom,Ipswich,52.0546544,1.1569977,6,伊普斯维奇
1608,United Kingdom,Blackpool,53.8166667,-3.05,1,布莱克浦
1609,United Kingdom,Middlesbrough,54.5727778,-1.1627778,32,米德尔斯堡
1610,United Kingdom,Bolton,53.5833333,-2.4333334,75,博尔顿
1611,United Kingdom,Peterborough,52.5833333,-0.25,28,彼得伯勒
1612,United Kingdom,Stockport,53.4097877,-2.1576118,72,斯托克波特
1613,United Kingdom,Brighton,50.8283849,-0.1394749,22,布莱顿
1614,United Kingdom,West Bromwich,52.5166667,-2,154,西布罗姆维奇
1615,United Kingdom,Slough,51.5,-0.5833333,34,使脱落
1616,United Kingdom,Gloucester,51.8656801,-2.2430992,72,格洛斯特
1617,United Kingdom,Cambridge,52.2,0.1166667,38,剑桥
1618,United Kingdom,Watford,51.6553059,-0.3960228,70,沃特福德
1619,United Kingdom,Rotherham,53.4333333,-1.35,71,罗瑟汉姆
1620,United Kingdom,Newport,51.5877364,-2.9983504,1,纽波特
1621,United Kingdom,Exeter,50.7235979,-3.5275073,43,埃克塞特
1622,United Kingdom,Eastbourne,50.7687108,0.2845287,1,伊斯特本
1623,United Kingdom,Colchester,51.8833333,0.9,5,科尔切斯特
1624,United Kingdom,Crawley,51.1166667,-0.1833333,75,克劳利
1625,United Kingdom,Sutton Coldfield,52.5651864,-1.8223572,128,萨顿·科尔德菲尔德
1626,United Kingdom,Blackburn,53.75,-2.4833333,149,布莱克本
1627,United Kingdom,Oldham,53.5405114,-2.1183014,184,奥尔德姆
1628,United Kingdom,Woking,51.3190263,-0.5589294,40,工作
1629,United Kingdom,Cheltenham,51.9,-2.0833333,72,切尔滕纳姆
1630,United Kingdom,Chelmsford,51.7333333,0.4833333,38,切姆斯福德
1631,United Kingdom,Saint Helens,53.45,-2.7333333,22,圣海伦斯
1632,United Kingdom,Basildon,51.5666667,0.4666667,66,巴西尔顿
1633,United Kingdom,Gillingham,51.3891373,0.5486298,24,吉林厄姆
1634,United Kingdom,Worcester,52.1893517,-2.2200108,71,伍斯特
1635,United Kingdom,Worthing,50.8114669,-0.3716469,0,值得
1636,United Kingdom,Rochdale,53.6166667,-2.1500001,140,罗奇代尔
1637,United Kingdom,Basingstoke,51.2666667,-1.0833333,78,贝辛斯托克
1638,United Kingdom,Solihull,52.4166667,-1.7833333,109,索利哈尔
1639,United Kingdom,Harlow,51.7833333,0.1666667,77,哈洛
1640,United Kingdom,Bath,51.3794444,-2.3655555,74,浴缸
1641,United Kingdom,Southport,53.6666667,-3,1,南港
1642,United Kingdom,Maidstone,51.2666667,0.5166667,56,梅德斯通
1643,United Kingdom,Lincoln,53.2333333,-0.5333333,31,林肯
1644,United Kingdom,Hastings,50.8529919,0.5645943,2,黑斯廷斯
1645,United Kingdom,Darlington,54.5333333,-1.5666667,63,达林顿
1646,United Kingdom,Londonderry County Borough,54.9972135,-7.3091698,28,伦敦德里县行政区
1647,United Kingdom,Harrogate,53.9833333,-1.5333333,97,哈罗盖特
1648,United Kingdom,Hartlepool,54.6861111,-1.2125,1,哈特尔普尔
1649,United Kingdom,Bedford,52.1345944,-0.4663181,53,贝德福德
1650,United Kingdom,Hemel Hempstead,51.75,-0.4666667,99,赫默尔亨普斯特德
1651,United Kingdom,Stevenage,51.9166667,-0.2166667,79,史蒂夫内奇
1652,United Kingdom,Saint Albans,51.75,-0.3333333,77,圣奥尔本
1653,United Kingdom,South Shields,54.9877778,-1.4213889,1,南盾牌
1654,United Kingdom,Weston-super-Mare,51.3458333,-2.9677777,70,韦斯顿超级母马酒店
1655,United Kingdom,Halifax,53.7166667,-1.85,188,哈利法克斯
1656,United Kingdom,Birkenhead,53.4,-3.0333333,15,伯肯黑德
1657,United Kingdom,Chester,53.2,-2.9166667,12,切斯特
1658,United Kingdom,Warrington,53.3833333,-2.5999999,18,沃林顿
1659,United Kingdom,Wigan,53.5333333,-2.6166668,64,维根
